legid,temperature_category,weather_group
#22:26207,comfortable,Rain
#23:26175,comfortable,Rain
#26:7465,comfortable,Rain
#24:26126,comfortable,Rain
#24:27152,comfortable,Rain
#25:27108,comfortable,Rain
#24:27155,comfortable,Rain
#25:27111,comfortable,Rain
#23:27808,comfortable,Rain
#26:8168,comfortable,Rain
#22:28789,comfortable,Rain
#25:30242,comfortable,Rain
#22:30369,comfortable,Rain
#23:30336,comfortable,Rain
#25:30244,comfortable,Rain
#23:30338,comfortable,Rain
#23:31953,comfortable,Rain
#22:31988,comfortable,Rain
#28:8972,comfortable,Rain
#22:31989,comfortable,Rain
#22:31991,comfortable,Rain
#25:32193,comfortable,Rain
#23:32288,comfortable,Rain
#24:32238,comfortable,Rain
#23:32702,comfortable,Rain
#24:32652,comfortable,Rain
#27:9213,comfortable,Rain
#25:32608,comfortable,Rain
#28:9175,comfortable,Rain
#22:32737,comfortable,Rain
#23:34255,comfortable,Rain
#27:9680,comfortable,Rain
#24:34205,comfortable,Rain
#25:34161,comfortable,Rain
#22:35643,comfortable,Rain
#23:36118,comfortable,Rain
#24:36069,comfortable,Rain
#25:36022,comfortable,Rain
#22:36412,comfortable,Rain
#24:38000,comfortable,Rain
#224:49028,comfortable,Rain
#25:37955,comfortable,Rain
#223:49035,comfortable,Rain
#224:49030,comfortable,Rain
#24:38463,comfortable,Rain
#223:49037,comfortable,Rain
#22:38952,comfortable,Rain
#224:49034,comfortable,Rain
#23:39535,comfortable,Rain
#229:13700,comfortable,Rain
#224:49036,comfortable,Rain
#223:49043,comfortable,Rain
#225:49026,comfortable,Rain
#229:13701,comfortable,Rain
#223:49046,comfortable,Rain
#224:49040,comfortable,Rain
#225:49028,comfortable,Rain
#227:13722,comfortable,Rain
#223:49047,comfortable,Rain
#228:13708,comfortable,Rain
#223:49048,comfortable,Rain
#224:49042,comfortable,Rain
#229:13702,comfortable,Rain
#225:49030,comfortable,Rain
#222:49055,comfortable,Rain
#226:13728,comfortable,Rain
#224:49043,comfortable,Rain
#227:13723,comfortable,Rain
#222:49056,comfortable,Rain
#223:49051,comfortable,Rain
#226:13729,comfortable,Rain
#224:49046,comfortable,Rain
#223:49054,comfortable,Rain
#228:13710,comfortable,Rain
#224:49048,comfortable,Rain
#229:13704,comfortable,Rain
#225:49036,comfortable,Rain
#226:13731,comfortable,Rain
#223:49057,comfortable,Rain
#227:13726,comfortable,Rain
#224:49051,comfortable,Rain
#228:13712,comfortable,Rain
#225:49039,comfortable,Rain
#222:49065,comfortable,Rain
#223:49059,comfortable,Rain
#224:49053,comfortable,Rain
#224:36183,comfortable,Rain
#226:10097,comfortable,Rain
#222:36191,comfortable,Rain
#227:10093,comfortable,Rain
#223:36188,comfortable,Rain
#223:49061,comfortable,Rain
#222:36641,comfortable,Rain
#225:36630,comfortable,Rain
#225:36635,comfortable,Rain
#222:49072,comfortable,Rain
#223:49066,comfortable,Rain
#224:49060,comfortable,Rain
#227:13729,comfortable,Rain
#225:49048,comfortable,Rain
#225:49049,comfortable,Rain
#228:13715,comfortable,Rain
#224:49062,comfortable,Rain
#223:49070,comfortable,Rain
#224:49064,comfortable,Rain
#229:13709,comfortable,Rain
#225:49052,comfortable,Rain
#222:49077,comfortable,Rain
#226:13735,comfortable,Rain
#225:49053,comfortable,Rain
#228:13716,comfortable,Rain
#222:49078,comfortable,Rain
#224:49066,comfortable,Rain
#225:49054,comfortable,Rain
#229:13710,comfortable,Rain
#222:49079,comfortable,Rain
#223:49073,comfortable,Rain
#226:13736,comfortable,Rain
#224:49067,comfortable,Rain
#225:49055,comfortable,Rain
#228:13717,comfortable,Rain
#224:49068,comfortable,Rain
#222:49081,comfortable,Rain
#223:49075,comfortable,Rain
#223:49081,comfortable,Rain
#224:49075,comfortable,Rain
#225:49063,comfortable,Rain
#229:13714,comfortable,Rain
#224:49078,comfortable,Rain
#222:49093,comfortable,Rain
#223:49087,comfortable,Rain
#227:13735,comfortable,Rain
#224:49081,comfortable,Rain
#228:13721,comfortable,Rain
#225:49069,comfortable,Rain
#222:49094,comfortable,Rain
#223:49088,comfortable,Rain
#224:49082,comfortable,Rain
#222:49096,comfortable,Rain
#226:13741,comfortable,Rain
#223:49090,comfortable,Rain
#224:49085,comfortable,Rain
#225:49073,comfortable,Rain
#225:49074,comfortable,Rain
#228:13722,comfortable,Rain
#223:49093,comfortable,Rain
#229:13716,comfortable,Rain
#226:13742,comfortable,Rain
#223:49094,comfortable,Rain
#223:49097,comfortable,Rain
#224:49091,comfortable,Rain
#224:49092,comfortable,Rain
#222:49105,comfortable,Rain
#223:49100,comfortable,Rain
#225:49082,comfortable,Rain
#223:49101,comfortable,Rain
#225:49083,comfortable,Rain
#225:49084,comfortable,Rain
#227:13738,comfortable,Rain
#228:13724,comfortable,Rain
#223:49103,comfortable,Rain
#229:13718,comfortable,Rain
#224:49098,comfortable,Rain
#225:49087,comfortable,Rain
#223:49106,comfortable,Rain
#229:13720,comfortable,Rain
#224:49102,comfortable,Rain
#225:49090,comfortable,Rain
#24:31878,comfortable,Rain
#28:9645,comfortable,Rain
#25:34174,comfortable,Rain
#25:34976,comfortable,Rain
#29:5986,comfortable,Rain
#23:21647,comfortable,Rain
#23:22306,comfortable,Rain
#29:6171,comfortable,Rain
#24:22259,comfortable,Rain
#25:22596,comfortable,Rain
#23:22895,comfortable,Rain
#26:6467,comfortable,Rain
#25:23156,comfortable,Rain
#25:29596,comfortable,Rain
#25:31750,comfortable,Rain
#25:21398,comfortable,Rain
#24:22985,comfortable,Rain
#25:22941,comfortable,Rain
#26:6511,comfortable,Rain
#22:23064,comfortable,Rain
#27:6471,comfortable,Rain
#28:6434,comfortable,Rain
#24:22984,comfortable,Rain
#23:23031,comfortable,Rain
#25:23638,comfortable,Rain
#23:24066,comfortable,Rain
#24:21437,comfortable,Rain
#24:21802,comfortable,Rain
#28:6080,comfortable,Rain
#25:21760,comfortable,Rain
#24:21803,comfortable,Rain
#23:22162,comfortable,Rain
#22:23368,comfortable,Rain
#24:22094,comfortable,Rain
#28:6165,comfortable,Rain
#25:22052,comfortable,Rain
#29:6128,comfortable,Rain
#23:22142,comfortable,Rain
#24:22875,comfortable,Rain
#27:6437,comfortable,Rain
#22:22955,comfortable,Rain
#29:6363,comfortable,Rain
#24:22876,comfortable,Rain
#26:6478,comfortable,Rain
#25:22833,comfortable,Rain
#27:6438,comfortable,Rain
#22:22956,comfortable,Rain
#28:6401,comfortable,Rain
#23:22924,comfortable,Rain
#28:6169,comfortable,Rain
#29:6132,comfortable,Rain
#26:6246,comfortable,Rain
#24:22102,comfortable,Rain
#22:22266,comfortable,Rain
#22:22611,comfortable,Rain
#25:22831,comfortable,Rain
#22:24095,comfortable,Rain
#23:24063,comfortable,Rain
#26:6824,comfortable,Rain
#24:24015,comfortable,Rain
#27:6784,comfortable,Rain
#25:23971,comfortable,Rain
#28:6746,comfortable,Rain
#22:24096,comfortable,Rain
#29:6708,comfortable,Rain
#23:24997,comfortable,Rain
#23:24998,comfortable,Rain
#28:7007,comfortable,Rain
#23:26017,comfortable,Rain
#22:28963,comfortable,Rain
#28:8125,comfortable,Rain
#24:28881,comfortable,Rain
#22:29422,comfortable,Rain
#28:8421,comfortable,Rain
#24:29986,comfortable,Rain
#22:30070,comfortable,Rain
#24:29988,comfortable,Rain
#22:26949,comfortable,Rain
#22:29652,comfortable,Rain
#22:21734,comfortable,Rain
#25:21787,comfortable,Rain
#26:6165,comfortable,Rain
#22:21909,comfortable,Rain
#27:6126,comfortable,Rain
#24:21830,comfortable,Rain
#28:6089,comfortable,Rain
#29:6052,comfortable,Rain
#22:21910,comfortable,Rain
#26:6330,comfortable,Rain
#23:22430,comfortable,Rain
#24:22793,comfortable,Rain
#23:22870,comfortable,Rain
#26:6459,comfortable,Rain
#24:22823,comfortable,Rain
#23:22872,comfortable,Rain
#25:22750,comfortable,Rain
#24:22825,comfortable,Rain
#25:22782,comfortable,Rain
#22:23458,comfortable,Rain
#29:6536,comfortable,Rain
#24:23379,comfortable,Rain
#25:23336,comfortable,Rain
#22:23518,comfortable,Rain
#26:6669,comfortable,Rain
#24:23439,comfortable,Rain
#24:23574,comfortable,Rain
#23:24284,comfortable,Rain
#24:24236,comfortable,Rain
#25:24192,comfortable,Rain
#25:24645,comfortable,Rain
#26:7017,comfortable,Rain
#23:24739,comfortable,Rain
#27:6976,comfortable,Rain
#25:24646,comfortable,Rain
#24:24691,comfortable,Rain
#28:6938,comfortable,Rain
#25:24647,comfortable,Rain
#25:24737,comfortable,Rain
#22:24863,comfortable,Rain
#23:24831,comfortable,Rain
#26:7040,comfortable,Rain
#25:24738,comfortable,Rain
#25:25234,comfortable,Rain
#22:25635,comfortable,Rain
#27:7231,comfortable,Rain
#23:26004,comfortable,Rain
#26:7408,comfortable,Rain
#23:26617,comfortable,Rain
#28:7506,comfortable,Rain
#25:26524,comfortable,Rain
#25:26825,comfortable,Rain
#25:27476,comfortable,Rain
#24:27767,comfortable,Rain
#25:27723,comfortable,Rain
#24:27768,comfortable,Rain
#24:22103,comfortable,Rain
#25:22061,comfortable,Rain
#22:22183,comfortable,Rain
#23:24931,comfortable,Rain
#24:24882,comfortable,Rain
#23:27829,comfortable,Rain
#23:32344,comfortable,Rain
#22:22045,comfortable,Rain
#29:6093,comfortable,Rain
#23:22013,comfortable,Rain
#23:27145,comfortable,Rain
#28:7628,comfortable,Rain
#24:27096,comfortable,Rain
#23:27146,comfortable,Rain
#29:7590,comfortable,Rain
#25:27053,comfortable,Rain
#22:27179,comfortable,Rain
#26:7708,comfortable,Rain
#23:27147,comfortable,Rain
#27:7667,comfortable,Rain
#25:27054,comfortable,Rain
#24:24069,comfortable,Rain
#27:6800,comfortable,Rain
#25:24025,comfortable,Rain
#28:6762,comfortable,Rain
#22:24150,comfortable,Rain
#29:6724,comfortable,Rain
#23:24118,comfortable,Rain
#22:27181,comfortable,Rain
#29:7591,comfortable,Rain
#23:27149,comfortable,Rain
#26:7709,comfortable,Rain
#25:27056,comfortable,Rain
#24:24077,comfortable,Rain
#24:24075,comfortable,Rain
#25:24031,comfortable,Rain
#22:24153,comfortable,Rain
#23:27150,comfortable,Rain
#27:7668,comfortable,Rain
#24:27101,comfortable,Rain
#22:27183,comfortable,Rain
#28:7630,comfortable,Rain
#23:27151,comfortable,Rain
#29:7592,comfortable,Rain
#24:27102,comfortable,Rain
#22:27184,comfortable,Rain
#26:7710,comfortable,Rain
#23:27152,comfortable,Rain
#27:7669,comfortable,Rain
#24:27103,comfortable,Rain
#22:27185,comfortable,Rain
#228:9498,comfortable,Rain
#29:8548,comfortable,Rain
#223:34101,comfortable,Rain
#24:30556,comfortable,Rain
#28:8587,comfortable,Rain
#24:30559,comfortable,Rain
#29:8549,comfortable,Rain
#25:30515,comfortable,Rain
#26:8668,comfortable,Rain
#22:30642,comfortable,Rain
#23:30609,comfortable,Rain
#25:30517,comfortable,Rain
#27:8626,comfortable,Rain
#22:30644,comfortable,Rain
#22:27187,comfortable,Rain
#22:27186,comfortable,Rain
#28:7631,comfortable,Rain
#23:27154,comfortable,Rain
#29:7593,comfortable,Rain
#24:27105,comfortable,Rain
#23:30611,comfortable,Rain
#28:8588,comfortable,Rain
#25:30518,comfortable,Rain
#29:8550,comfortable,Rain
#22:30645,comfortable,Rain
#23:30614,comfortable,Rain
#29:8551,comfortable,Rain
#24:30565,comfortable,Rain
#26:8670,comfortable,Rain
#25:30521,comfortable,Rain
#23:30616,comfortable,Rain
#22:30651,comfortable,Rain
#27:8628,comfortable,Rain
#23:30618,comfortable,Rain
#28:8590,comfortable,Rain
#24:30569,comfortable,Rain
#29:8552,comfortable,Rain
#25:30525,comfortable,Rain
#24:30570,comfortable,Rain
#225:34102,comfortable,Rain
#228:9499,comfortable,Rain
#222:34104,comfortable,Rain
#229:9498,comfortable,Rain
#225:34103,comfortable,Rain
#25:22823,comfortable,Rain
#22:22450,comfortable,Rain
#29:6211,comfortable,Rain
#23:22418,comfortable,Rain
#23:22425,comfortable,Rain
#29:6213,comfortable,Rain
#25:22335,comfortable,Rain
#26:6328,comfortable,Rain
#22:22458,comfortable,Rain
#27:6288,comfortable,Rain
#23:22426,comfortable,Rain
#22:22772,comfortable,Rain
#26:6417,comfortable,Rain
#24:22693,comfortable,Rain
#28:6340,comfortable,Rain
#24:22695,comfortable,Rain
#28:6341,comfortable,Rain
#25:22652,comfortable,Rain
#22:22775,comfortable,Rain
#25:24260,comfortable,Rain
#28:6818,comfortable,Rain
#22:24385,comfortable,Rain
#23:24353,comfortable,Rain
#24:24305,comfortable,Rain
#22:24386,comfortable,Rain
#29:6780,comfortable,Rain
#23:24354,comfortable,Rain
#26:6897,comfortable,Rain
#24:24306,comfortable,Rain
#27:6857,comfortable,Rain
#25:24262,comfortable,Rain
#22:24388,comfortable,Rain
#29:6781,comfortable,Rain
#23:24356,comfortable,Rain
#25:24264,comfortable,Rain
#26:6898,comfortable,Rain
#24:24309,comfortable,Rain
#22:24393,comfortable,Rain
#24:24313,comfortable,Rain
#23:24362,comfortable,Rain
#22:24396,comfortable,Rain
#29:6085,comfortable,Rain
#23:21984,comfortable,Rain
#24:21937,comfortable,Rain
#23:22399,comfortable,Rain
#26:6320,comfortable,Rain
#24:22352,comfortable,Rain
#27:6280,comfortable,Rain
#25:22309,comfortable,Rain
#28:6243,comfortable,Rain
#22:22432,comfortable,Rain
#28:6295,comfortable,Rain
#25:22508,comfortable,Rain
#24:26655,comfortable,Rain
#24:27121,comfortable,Rain
#25:27077,comfortable,Rain
#22:27201,comfortable,Rain
#23:27169,comfortable,Rain
#22:30608,comfortable,Rain
#25:34040,comfortable,Rain
#27:9639,comfortable,Rain
#22:34171,comfortable,Rain
#28:9600,comfortable,Rain
#23:34136,comfortable,Rain
#29:9560,comfortable,Rain
#24:34086,comfortable,Rain
#24:34084,comfortable,Rain
#25:34038,comfortable,Rain
#23:34132,comfortable,Rain
#24:34082,comfortable,Rain
#28:9598,comfortable,Rain
#25:34037,comfortable,Rain
#22:34165,comfortable,Rain
#28:9597,comfortable,Rain
#22:34903,comfortable,Rain
#28:9834,comfortable,Rain
#24:34818,comfortable,Rain
#223:34444,comfortable,Rain
#224:34444,comfortable,Rain
#227:9606,comfortable,Rain
#225:34443,comfortable,Rain
#228:9606,comfortable,Rain
#222:34445,comfortable,Rain
#222:34444,comfortable,Rain
#22:26964,comfortable,Rain
#22:35132,comfortable,Rain
#23:35640,comfortable,Rain
#24:35590,comfortable,Rain
#22:36185,comfortable,Rain
#28:10195,comfortable,Rain
#23:36148,comfortable,Rain
#24:36098,comfortable,Rain
#222:35407,comfortable,Rain
#225:34871,comfortable,Rain
#224:36957,comfortable,Rain
#22:22254,comfortable,Rain
#22:22253,comfortable,Rain
#22:22256,comfortable,Rain
#23:22224,comfortable,Rain
#24:22177,comfortable,Rain
#28:6185,comfortable,Rain
#22:22257,comfortable,Rain
#23:22225,comfortable,Rain
#25:22509,comfortable,Rain
#22:22632,comfortable,Rain
#26:6373,comfortable,Rain
#23:22600,comfortable,Rain
#25:23040,comfortable,Rain
#24:24368,comfortable,Rain
#25:24324,comfortable,Rain
#22:24449,comfortable,Rain
#22:24452,comfortable,Rain
#23:24420,comfortable,Rain
#25:23582,comfortable,Rain
#26:6724,comfortable,Rain
#24:23768,comfortable,Rain
#25:23725,comfortable,Rain
#25:23846,comfortable,Rain
#25:24312,comfortable,Rain
#22:24437,comfortable,Rain
#23:24405,comfortable,Rain
#25:24290,comfortable,Rain
#25:24291,comfortable,Rain
#25:24282,comfortable,Rain
#23:24410,comfortable,Rain
#27:6866,comfortable,Rain
#25:24318,comfortable,Rain
#22:24443,comfortable,Rain
#22:24455,comfortable,Rain
#25:24807,comfortable,Rain
#23:24901,comfortable,Rain
#24:24852,comfortable,Rain
#24:24848,comfortable,Rain
#25:24808,comfortable,Rain
#26:7058,comfortable,Rain
#22:24934,comfortable,Rain
#23:24902,comfortable,Rain
#23:24941,comfortable,Rain
#24:24892,comfortable,Rain
#25:25417,comfortable,Rain
#24:27420,comfortable,Rain
#25:27376,comfortable,Rain
#22:27503,comfortable,Rain
#22:27504,comfortable,Rain
#27:7763,comfortable,Rain
#24:27422,comfortable,Rain
#23:27476,comfortable,Rain
#24:27427,comfortable,Rain
#27:7765,comfortable,Rain
#25:27383,comfortable,Rain
#25:27385,comfortable,Rain
#22:27512,comfortable,Rain
#27:7766,comfortable,Rain
#23:27481,comfortable,Rain
#27:7767,comfortable,Rain
#24:27432,comfortable,Rain
#25:29106,comfortable,Rain
#24:29152,comfortable,Rain
#25:29109,comfortable,Rain
#22:29236,comfortable,Rain
#22:29237,comfortable,Rain
#27:8239,comfortable,Rain
#23:29204,comfortable,Rain
#24:29155,comfortable,Rain
#25:29112,comfortable,Rain
#22:29239,comfortable,Rain
#23:29207,comfortable,Rain
#24:29162,comfortable,Rain
#29:8164,comfortable,Rain
#22:29245,comfortable,Rain
#22:29247,comfortable,Rain
#23:29214,comfortable,Rain
#24:29165,comfortable,Rain
#22:29252,comfortable,Rain
#22:29253,comfortable,Rain
#24:22073,comfortable,Rain
#24:22209,comfortable,Rain
#24:24079,comfortable,Rain
#22:24546,comfortable,Rain
#23:27932,comfortable,Rain
#23:27937,comfortable,Rain
#22:27969,comfortable,Rain
#23:27934,comfortable,Rain
#27:7886,comfortable,Rain
#24:27885,comfortable,Rain
#28:7848,comfortable,Rain
#25:27841,comfortable,Rain
#29:7810,comfortable,Rain
#22:27968,comfortable,Rain
#22:27963,comfortable,Rain
#23:36648,comfortable,Rain
#22:36689,comfortable,Rain
#23:36650,comfortable,Rain
#25:23972,comfortable,Rain
#22:24097,comfortable,Rain
#24:22734,comfortable,Rain
#25:23160,comfortable,Rain
#24:24291,comfortable,Rain
#25:26744,comfortable,Rain
#23:28935,comfortable,Rain
#24:28885,comfortable,Rain
#25:29196,comfortable,Rain
#28:8221,comfortable,Rain
#22:29323,comfortable,Rain
#29:8183,comfortable,Rain
#23:29290,comfortable,Rain
#25:32423,comfortable,Rain
#23:22119,comfortable,Rain
#23:22271,comfortable,Rain
#28:6197,comfortable,Rain
#24:22224,comfortable,Rain
#23:23014,comfortable,Rain
#25:22990,comfortable,Rain
#22:23113,comfortable,Rain
#29:6412,comfortable,Rain
#23:23081,comfortable,Rain
#25:23723,comfortable,Rain
#28:6769,comfortable,Rain
#25:24054,comfortable,Rain
#25:24840,comfortable,Rain
#27:7562,comfortable,Rain
#23:26663,comfortable,Rain
#27:7964,comfortable,Rain
#22:28193,comfortable,Rain
#23:28159,comfortable,Rain
#24:28109,comfortable,Rain
#24:28418,comfortable,Rain
#22:31130,comfortable,Rain
#28:8716,comfortable,Rain
#23:31097,comfortable,Rain
#23:32829,comfortable,Rain
#22:32866,comfortable,Rain
#23:32831,comfortable,Rain
#25:32736,comfortable,Rain
#22:32864,comfortable,Rain
#24:34537,comfortable,Rain
#26:9825,comfortable,Rain
#25:34492,comfortable,Rain
#26:9826,comfortable,Rain
#24:34539,comfortable,Rain
#25:34494,comfortable,Rain
#23:22886,comfortable,Rain
#23:22885,comfortable,Rain
#23:22869,comfortable,Rain
#24:22839,comfortable,Rain
#22:24868,comfortable,Rain
#23:24836,comfortable,Rain
#24:24785,comfortable,Rain
#27:7002,comfortable,Rain
#22:24867,comfortable,Rain
#23:24835,comfortable,Rain
#24:27465,comfortable,Rain
#22:32904,comfortable,Rain
#23:33590,comfortable,Rain
#25:35489,comfortable,Rain
#23:37981,comfortable,Rain
#23:37987,comfortable,Rain
#23:37991,comfortable,Rain
#25:22160,comfortable,Rain
#26:6269,comfortable,Rain
#22:22674,comfortable,Rain
#22:24291,comfortable,Rain
#24:24212,comfortable,Rain
#25:24168,comfortable,Rain
#27:6833,comfortable,Rain
#23:24261,comfortable,Rain
#24:24213,comfortable,Rain
#28:6795,comfortable,Rain
#25:24169,comfortable,Rain
#23:24266,comfortable,Rain
#24:24219,comfortable,Rain
#28:6797,comfortable,Rain
#22:24300,comfortable,Rain
#23:24268,comfortable,Rain
#24:24220,comfortable,Rain
#23:24368,comfortable,Rain
#24:24320,comfortable,Rain
#25:24276,comfortable,Rain
#22:24946,comfortable,Rain
#24:24863,comfortable,Rain
#28:6981,comfortable,Rain
#24:25231,comfortable,Rain
#23:25303,comfortable,Rain
#24:26192,comfortable,Rain
#25:25435,comfortable,Rain
#26:7251,comfortable,Rain
#222:34888,comfortable,Rain
#223:34888,comfortable,Rain
#225:35228,comfortable,Rain
#223:35739,comfortable,Rain
#228:9953,comfortable,Rain
#224:35735,comfortable,Rain
#222:35854,comfortable,Rain
#26:6251,comfortable,Rain
#24:22119,comfortable,Rain
#22:22230,comfortable,Rain
#22:22305,comfortable,Rain
#23:22273,comfortable,Rain
#29:6247,comfortable,Rain
#23:22559,comfortable,Rain
#26:6362,comfortable,Rain
#24:22512,comfortable,Rain
#23:23188,comfortable,Rain
#22:23529,comfortable,Rain
#29:6558,comfortable,Rain
#23:23497,comfortable,Rain
#26:6673,comfortable,Rain
#24:23450,comfortable,Rain
#27:6633,comfortable,Rain
#25:23407,comfortable,Rain
#22:23530,comfortable,Rain
#28:6596,comfortable,Rain
#23:23498,comfortable,Rain
#22:25788,comfortable,Rain
#26:7587,comfortable,Rain
#24:26573,comfortable,Rain
#25:26529,comfortable,Rain
#27:7546,comfortable,Rain
#22:26655,comfortable,Rain
#23:26625,comfortable,Rain
#22:26658,comfortable,Rain
#22:27771,comfortable,Rain
#23:27738,comfortable,Rain
#24:28232,comfortable,Rain
#25:28188,comfortable,Rain
#27:6218,comfortable,Rain
#25:22117,comfortable,Rain
#25:23255,comfortable,Rain
#27:6585,comfortable,Rain
#23:23346,comfortable,Rain
#24:23299,comfortable,Rain
#28:6548,comfortable,Rain
#25:23256,comfortable,Rain
#24:24768,comfortable,Rain
#23:25347,comfortable,Rain
#22:26094,comfortable,Rain
#23:26062,comfortable,Rain
#26:7423,comfortable,Rain
#24:26013,comfortable,Rain
#27:7382,comfortable,Rain
#25:25969,comfortable,Rain
#25:29655,comfortable,Rain
#22:29782,comfortable,Rain
