legid,act_Accompanying,act_Browsing,act_Cycling,act_Driving,act_Eating,act_Listening,act_Other,act_PersonalCare,act_ReadingDevice,act_ReadingPaper,act_Relaxing,act_Talking,act_Thinking,act_Walking,act_Watching,activity_count
#25:6859,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
#25:6861,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6862,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6863,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,4
#25:6864,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3
#25:6872,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:6876,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:6877,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
#25:6889,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
#25:6890,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:6903,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,3
#25:6911,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
#25:6918,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
#25:6922,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,3
#25:6930,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:6937,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,3
#25:6939,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
#25:6940,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:6946,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,3
#25:6950,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
#25:6961,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,3
#25:6964,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
#25:6965,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:6966,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3
#25:6967,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
#25:6978,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:6983,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:6986,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,4
#25:6992,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3
#25:6994,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2
#25:7002,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,4
#25:7008,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,2
#25:7013,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
#25:7016,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:7018,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:7019,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,6
#25:7026,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,3
#25:7027,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3
#25:7028,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:7034,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,3
#25:7035,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,2
#25:7041,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:7047,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
#25:7051,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:7056,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,3
#25:7082,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,3
#25:7088,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
#25:7090,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3
#25:7091,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3
#25:7094,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2
#25:7095,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,3
#25:7096,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:7100,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,3
#25:7104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
#25:7105,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:7106,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:7107,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:7109,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#25:7125,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:7132,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:7133,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
#25:7140,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
#25:7141,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:7146,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2
#25:7149,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,3
#25:7154,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:7159,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#25:7168,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,3
#25:7173,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:7191,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
#25:7200,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:7202,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:7209,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
#25:7211,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:7218,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,4
#25:7220,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,3
#25:7226,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:7230,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#25:7233,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#25:7236,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
#25:7241,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,4
#25:7246,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
#25:7248,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#25:7249,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#25:7254,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2
#25:7283,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#25:7286,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:7293,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#25:7294,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
